query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames,,,,,,,,,,,,,,,
XP_021002056.1,XM_054853784.1,30.508,236,140,8,615,836,5246,5923,9.41E-16,84,44.49,0,2,,,,,,,,,,,,,,
XP_021002056.1,XM_054854122.1,37.5,480,286,5,44,510,1066,2502,6.32E-87,316,57.08,0,1,,,,,,,,,,,,,,
XP_021002056.1,XM_054857494.1,36.567,536,313,9,38,554,895,2478,9.07E-81,296,53.36,0,1,,,,,,,,,,,,,,
XP_021002056.1,XM_054857494.1,25.664,226,152,7,624,841,3289,3942,1.70E-08,60.1,42.04,0,1,,,,,,,,,,,,,,
XP_021002056.1,XM_054850202.1,36.384,448,253,10,42,474,1048,2340,9.66E-75,277,56.7,0,1,,,,,,,,,,,,,,
XP_021002056.1,XM_054868565.1,36.364,473,268,9,92,554,22,1371,1.18E-72,270,56.24,0,1,,,,,,,,,,,,,,
XP_021002056.1,XM_054861156.1,37.143,420,258,5,51,465,1356,2612,4.74E-71,265,57.62,0,3,,,,,,,,,,,,,,
XP_021002056.1,XM_054862776.1,34.978,446,270,8,38,474,1183,2487,3.67E-69,259,54.04,0,1,,,,,,,,,,,,,,
XP_021002056.1,XM_054862753.1,34.978,446,270,8,38,474,1220,2524,4.20E-69,258,54.04,0,2,,,,,,,,,,,,,,
XP_021002056.1,XM_054862784.1,34.978,446,270,8,38,474,1219,2523,4.20E-69,258,54.04,0,1,,,,,,,,,,,,,,
OYT32297.1,XM_054862154.1,29.885,348,199,8,30,335,246,1280,6.81E-40,149,48.56,0,3,,,,,,,,,,,,,,
XP_022237861.1,XM_054865135.1,68.905,402,99,5,44,427,2393,3574,5.53E-156,485,79.1,0,2,,,,,,,,,,,,,,
XP_022237861.1,XM_054868132.1,26.148,283,178,8,97,358,384,1202,2.74E-22,99,48.41,0,3,,,,,,,,,,,,,,
XP_022237861.1,XM_054855200.1,27.01,311,213,6,47,353,397,1299,3.45E-22,99,50.16,0,1,,,,,,,,,,,,,,
XP_022237861.1,XM_054863019.1,24.86,358,221,14,26,359,7,1008,3.59E-18,87,44.97,0,1,,,,,,,,,,,,,,
XP_022237861.1,XM_054859588.1,26.007,273,188,5,97,358,235,1044,7.48E-18,85.5,48.72,0,1,,,,,,,,,,,,,,
XP_022237861.1,XM_054850821.1,25.455,330,218,10,97,404,259,1230,1.84E-16,81.3,44.24,0,1,,,,,,,,,,,,,,
XP_022237861.1,XM_054854575.1,24.561,285,185,8,127,403,116,904,7.93E-16,79,48.42,0,2,,,,,,,,,,,,,,
XP_022237861.1,XM_054851204.1,23.322,283,177,8,99,358,2,799,3.56E-14,73.9,43.82,0,2,,,,,,,,,,,,,,
XP_022237861.1,XM_054859515.1,24.438,356,226,10,30,362,75,1082,5.14E-14,73.9,44.66,0,3,,,,,,,,,,,,,,
XP_022237861.1,XM_054855134.1,24.908,273,186,9,97,358,262,1056,1.42E-13,72,49.08,0,1,,,,,,,,,,,,,,
XP_022242013.1,XM_054852401.1,78.03,132,28,1,14,145,253,645,8.95E-72,221,89.39,0,1,,,,,,,,,,,,,,
XP_022242013.1,XR_008580303.1,76.923,117,26,1,14,130,253,600,8.92E-65,197,89.74,0,1,,,,,,,,,,,,,,
XP_022242013.1,XM_054852852.1,51.515,132,63,1,14,145,415,807,8.79E-46,154,75.76,0,1,,,,,,,,,,,,,,
XP_022242013.1,XM_054852712.1,53.788,132,60,1,14,145,537,929,1.30E-45,156,76.52,0,3,,,,,,,,,,,,,,
XP_022242013.1,XM_054852853.1,51.515,132,63,1,14,145,397,789,1.51E-45,153,75.76,0,1,,,,,,,,,,,,,,
XP_022242013.1,XM_054852851.1,51.515,132,63,1,14,145,475,867,2.16E-45,153,75.76,0,1,,,,,,,,,,,,,,
XP_022242013.1,XM_054865373.1,46.97,132,69,1,14,145,181,573,1.01E-44,145,75.76,0,1,,,,,,,,,,,,,,
XP_022242013.1,XM_054868916.1,50.758,132,64,1,14,145,277,669,9.27E-44,143,71.97,0,1,,,,,,,,,,,,,,
XP_022242013.1,XM_054851555.1,48.438,128,65,1,18,145,199,579,7.64E-41,136,72.66,0,1,,,,,,,,,,,,,,
XP_022242013.1,XM_054861194.1,39.13,138,82,2,6,143,308,715,6.73E-29,110,63.04,0,2,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054860487.1,39.601,601,344,9,43,630,483,2267,9.65E-150,453,58.9,0,3,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
AAO33164.1,XM_054857509.1,36.986,584,335,12,66,632,466,2169,5.82E-130,399,56.51,0,1,,,,,,,,,,,,,,
EFX82154.1,XM_054862402.1,38.462,117,57,6,286,399,299,613,1.07E-06,50.4,47.01,0,2,,,,,,,,,,,,,,
EFX82154.1,XM_054865185.1,41.176,68,40,0,279,346,165,368,1.80E-05,45.4,48.53,0,3,,,,,,,,,,,,,,
EFX82154.1,XM_054853334.1,35.385,65,42,0,282,346,931,1125,7.24E-05,45.4,60,0,1,,,,,,,,,,,,,,
EFX82154.1,XM_054867885.1,44.444,63,32,2,285,346,149,331,1.29E-04,44.7,53.97,0,2,,,,,,,,,,,,,,
EFX82154.1,XM_054853912.1,44.444,63,32,2,285,346,126,308,1.44E-04,44.3,53.97,0,3,,,,,,,,,,,,,,
EFX82154.1,XM_054860766.1,30.469,128,78,6,248,371,472,834,0.001,41.2,52.34,0,1,,,,,,,,,,,,,,
EFX82154.1,XM_054868367.1,35.821,67,41,1,289,353,481,681,0.001,41.2,53.73,0,1,,,,,,,,,,,,,,
EFX82154.1,XM_054860767.1,36.111,72,43,2,275,345,445,654,0.006,39.3,51.39,0,1,,,,,,,,,,,,,,
EFX82154.1,XM_054860767.1,34.328,67,37,2,281,346,1555,1737,0.02,37.7,52.24,0,1,,,,,,,,,,,,,,
EFX82154.1,XM_054861429.1,37.097,62,39,0,285,346,195,380,0.008,38.5,48.39,0,3,,,,,,,,,,,,,,
EFX82154.1,XM_054854289.1,37.097,62,39,0,285,346,136,321,0.01,38.1,48.39,0,1,,,,,,,,,,,,,,
EFX85287.1,XM_054857044.1,36.229,472,261,10,325,782,2366,3703,3.19E-69,249,53.18,0,2,,,,,,,,,,,,,,
EFX85287.1,XM_054857044.1,33.333,84,54,1,325,408,1472,1717,4.05E-07,54.3,45.24,0,2,,,,,,,,,,,,,,
EFX85287.1,XM_054857308.1,30.415,651,376,17,152,769,673,2493,1.71E-68,244,48.39,0,1,,,,,,,,,,,,,,
EFX85287.1,XM_054867577.1,35.886,457,265,8,324,776,1259,2557,2.50E-68,244,53.61,0,2,,,,,,,,,,,,,,
EFX85287.1,XM_054854948.1,29.091,715,425,23,102,795,347,2308,1.11E-64,231,48.95,0,2,,,,,,,,,,,,,,
EFX85287.1,XM_054854335.1,29.42,690,396,25,133,800,580,2442,1.32E-63,231,49.13,0,1,,,,,,,,,,,,,,
EFX85287.1,XM_054861447.1,27.916,763,464,24,54,799,112,2193,5.16E-61,220,46.66,0,1,,,,,,,,,,,,,,
EFX85287.1,XM_054854368.1,27.676,766,455,26,39,777,58,2139,2.55E-60,219,46.21,0,1,,,,,,,,,,,,,,
EFX85287.1,XM_054860560.1,29.122,752,434,26,56,781,199,2235,6.08E-60,218,47.21,0,1,,,,,,,,,,,,,,
EFX85287.1,XM_054850425.1,29.549,687,399,26,127,785,1965,3854,4.36E-59,219,47.16,0,3,,,,,,,,,,,,,,
EFX85287.1,XM_054851740.1,27.155,696,420,17,104,774,447,2348,2.49E-58,213,45.83,0,3,,,,,,,,,,,,,,
BAA76304.1,XM_054852699.1,28.415,366,243,5,488,853,5360,4320,1.25E-33,141,48.09,0,-2,,,,,,,,,,,,,,
BAA76304.1,XM_054865351.1,26.433,314,217,3,546,857,31,936,2.92E-31,131,46.5,0,1,,,,,,,,,,,,,,
BAA76304.1,XM_054865425.1,34.054,185,119,2,546,727,742,1296,4.60E-22,100,53.51,0,1,,,,,,,,,,,,,,
BAA76304.1,XM_054864852.1,28.926,242,161,4,652,890,16,717,3.14E-18,90.9,46.28,0,1,,,,,,,,,,,,,,
BAA76304.1,XM_054868949.1,35.762,151,85,5,1,149,1449,1027,3.10E-16,82.8,54.97,0,-1,,,,,,,,,,,,,,
BAA76304.1,XM_054864802.1,34.356,163,104,2,568,727,1,489,4.75E-16,83.6,52.76,0,1,,,,,,,,,,,,,,
BAA76304.1,XM_054850460.1,27.876,226,151,6,8,227,25,684,1.25E-14,78.2,45.58,0,1,,,,,,,,,,,,,,
BAA76304.1,XM_054852611.1,26.425,193,121,4,652,838,43,576,1.40E-11,68.2,44.56,0,1,,,,,,,,,,,,,,
BAA76304.1,XM_054858607.1,37.681,69,43,0,463,531,244,450,1.85E-08,57,57.97,0,1,,,,,,,,,,,,,,
BAA76304.1,XM_054867240.1,34.177,79,51,1,655,733,9700,9467,3.96E-04,45.1,50.63,0,-2,,,,,,,,,,,,,,
XP_004932994.1,XM_054867078.1,54.741,232,105,0,6,237,37,732,1.44E-95,280,73.28,0,1,,,,,,,,,,,,,,
XP_004932994.1,XM_054867895.1,60,210,84,0,2,211,43,672,3.22E-94,275,77.62,0,1,,,,,,,,,,,,,,
XP_004932994.1,XM_054864824.1,55.274,237,106,0,1,237,976,1686,1.29E-92,283,75.11,0,1,,,,,,,,,,,,,,
XP_004932994.1,XM_054859482.1,55.696,237,105,0,1,237,3175,3885,1.06E-88,285,75.11,0,1,,,,,,,,,,,,,,
XP_004932994.1,XM_054855465.1,55.274,237,106,0,1,237,3709,4419,1.93E-87,282,74.68,0,1,,,,,,,,,,,,,,
XP_004932994.1,XM_054854891.1,52.34,235,112,0,2,236,109,813,2.06E-87,260,71.49,0,1,,,,,,,,,,,,,,
XP_004932994.1,XM_054853678.1,55.172,232,104,0,1,232,3709,4404,1.53E-84,274,74.57,0,1,,,,,,,,,,,,,,
XP_004932994.1,XM_054855307.1,56.373,204,89,0,2,205,43,654,8.52E-83,246,74.02,0,1,,,,,,,,,,,,,,
XP_004932994.1,XM_054863218.1,51.915,235,113,0,2,236,1837,2541,6.29E-81,259,71.49,0,1,,,,,,,,,,,,,,
XP_004932994.1,XM_054867645.1,56.132,212,93,0,1,212,3559,4194,3.84E-79,258,76.42,0,1,,,,,,,,,,,,,,
XP_005106122.1,XM_054858611.1,50,108,54,0,1,108,3198,2875,2.19E-28,107,62.04,0,-3,,,,,,,,,,,,,,
XP_005106122.1,XM_054862085.1,49.474,95,48,0,10,104,5103,4819,7.41E-24,94.7,62.11,0,-3,,,,,,,,,,,,,,
XP_005106122.1,XM_054858992.1,40.385,104,62,0,2,105,649,960,4.59E-21,85.5,58.65,0,1,,,,,,,,,,,,,,
XP_005106122.1,XM_054853138.1,40.385,104,62,0,2,105,733,1044,5.17E-21,85.5,58.65,0,1,,,,,,,,,,,,,,
XP_005106122.1,XM_054854247.1,40.385,104,62,0,2,105,733,1044,5.55E-21,85.5,58.65,0,1,,,,,,,,,,,,,,
XP_005106122.1,XM_054855122.1,40.385,104,62,0,2,105,733,1044,5.84E-21,85.5,58.65,0,1,,,,,,,,,,,,,,
XP_005106122.1,XM_054868397.1,40.385,104,62,0,2,105,733,1044,5.96E-21,85.5,58.65,0,1,,,,,,,,,,,,,,
XP_005106122.1,XM_054853357.1,40.385,104,62,0,2,105,733,1044,6.02E-21,85.5,58.65,0,1,,,,,,,,,,,,,,
XP_005106122.1,XM_054861583.1,40.385,104,62,0,2,105,733,1044,6.02E-21,85.5,58.65,0,1,,,,,,,,,,,,,,
XP_005106122.1,XM_054858681.1,40.385,104,62,0,2,105,733,1044,6.02E-21,85.5,58.65,0,1,,,,,,,,,,,,,,
AGR53495.1,XM_054861301.1,41.558,77,36,4,26,96,89,310,1.21E-07,48.1,55.84,0,2,,,,,,,,,,,,,,
AGR53495.1,XM_054853142.1,32.394,71,43,3,1,69,92,295,1.11E-05,42.4,52.11,0,2,,,,,,,,,,,,,,
AGR53495.1,XM_054858467.1,31.169,77,34,5,18,90,1826,2011,0.002,36.6,53.25,0,2,,,,,,,,,,,,,,
AGR53495.1,XM_054854723.1,31.169,77,34,5,18,90,1826,2011,0.002,36.6,53.25,0,2,,,,,,,,,,,,,,
XP_008190173.1,XM_054855465.1,64.654,1358,475,4,1,1357,340,4401,0,1904,80.27,0,1,,,,,,,,,,,,,,
XP_008190173.1,XM_054853678.1,64.507,1358,477,4,1,1357,340,4401,0,1893,80.12,0,1,,,,,,,,,,,,,,
XP_008190173.1,XM_054859482.1,64.733,1293,451,4,66,1357,1,3867,0,1812,80.9,0,1,,,,,,,,,,,,,,
XP_008190173.1,XM_054867645.1,61.745,1341,458,7,1,1340,340,4200,0,1759,77.03,0,1,,,,,,,,,,,,,,
XP_008190173.1,XM_054864628.1,49.675,1230,594,11,1,1219,1,3648,0,1233,67.64,0,1,,,,,,,,,,,,,,
XP_008190173.1,XM_054854105.1,49.428,1224,593,14,8,1220,4,3630,0,1195,67.65,0,1,,,,,,,,,,,,,,
XP_008190173.1,XM_054866471.1,65.207,799,274,3,158,955,1,2388,0,1140,81.23,0,1,,,,,,,,,,,,,,
XP_008190173.1,XM_054866471.1,69.444,36,11,0,954,989,2384,2491,6.75E-07,54.7,88.89,0,2,,,,,,,,,,,,,,
XP_008190173.1,XM_054858691.1,49.557,1128,510,10,1,1118,946,4182,0,1125,66.76,0,1,,,,,,,,,,,,,,
XP_008190173.1,XM_054867079.1,55.72,813,356,3,1,812,442,2871,0,996,72.82,0,1,,,,,,,,,,,,,,
XP_008190173.1,XM_054855316.1,42.403,1257,654,21,1,1216,1,3684,0,962,59.75,0,1,,,,,,,,,,,,,,
XP_008190173.1,XM_054855316.1,32.624,141,89,3,815,955,3658,4062,5.68E-10,64.7,46.1,0,1,,,,,,,,,,,,,,
KDR19286.1,XM_054853142.1,25.532,94,66,2,19,111,101,373,1.12E-04,40,43.62,0,2,,,,,,,,,,,,,,
KDR19286.1,XM_054861301.1,36.538,52,31,2,36,86,83,235,0.007,34.7,59.62,0,2,,,,,,,,,,,,,,
KDR21594.1,XM_054862661.1,70.536,224,64,2,23,244,117,788,1.13E-106,312,80.8,0,3,,,,,,,,,,,,,,
KDR21594.1,XM_054862662.1,80.233,172,34,0,46,217,189,704,3.94E-98,288,87.79,0,3,,,,,,,,,,,,,,
KDR21594.1,XM_054856137.1,53.672,177,81,1,46,222,66,593,6.56E-58,198,72.32,0,3,,,,,,,,,,,,,,
KDR21594.1,XM_054868227.1,46.939,196,103,1,55,250,105,689,9.32E-55,189,66.84,0,3,,,,,,,,,,,,,,
KDR21594.1,XM_054859696.1,47.024,168,88,1,55,222,213,713,3.14E-52,173,71.43,0,3,,,,,,,,,,,,,,
KDR21594.1,XM_054853038.1,46.305,203,97,5,48,248,60,638,3.43E-51,166,62.56,0,3,,,,,,,,,,,,,,
KDR21594.1,XM_054857416.1,47.561,164,85,1,59,222,112,600,3.97E-51,172,73.78,0,1,,,,,,,,,,,,,,
KDR21594.1,XM_054852022.1,47.619,168,87,1,45,212,17,517,9.77E-51,165,67.26,0,2,,,,,,,,,,,,,,
KDR21594.1,XM_054858017.1,48.295,176,87,2,57,229,22,546,1.78E-48,169,67.05,0,1,,,,,,,,,,,,,,
KDR21594.1,XM_054862981.1,43.939,198,107,3,55,250,124,711,1.63E-47,168,65.15,0,1,,,,,,,,,,,,,,
KFM56549.1,XM_054853979.1,58.663,658,269,2,1,655,671,2644,0,858,75.53,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054853979.1,58.663,658,269,2,1,655,671,2644,0,858,75.53,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054860947.1,56.231,658,282,3,1,655,217,2181,0,808,75.08,0,1,,,,,,,,,,,,,,
KFM56549.1,XM_054860947.1,56.231,658,282,3,1,655,217,2181,0,808,75.08,0,1,,,,,,,,,,,,,,
KFM56549.1,XM_054856955.1,32.361,377,238,9,3,368,234,1346,5.03E-54,193,50.13,0,3,,,,,,,,,,,,,,
KFM56549.1,XM_054856955.1,32.361,377,238,9,3,368,234,1346,5.03E-54,193,50.13,0,3,,,,,,,,,,,,,,
KFM56549.1,XM_054856369.1,32.102,352,216,10,3,337,269,1306,2.25E-47,180,50.85,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054856369.1,32.102,352,216,10,3,337,269,1306,2.25E-47,180,50.85,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054856370.1,29.63,351,180,10,3,337,263,1162,9.67E-38,150,46.15,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054856370.1,29.63,351,180,10,3,337,263,1162,9.67E-38,150,46.15,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054853979.1,58.663,658,269,2,1,655,671,2644,0,858,75.53,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054853979.1,58.663,658,269,2,1,655,671,2644,0,858,75.53,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054860947.1,56.231,658,282,3,1,655,217,2181,0,808,75.08,0,1,,,,,,,,,,,,,,
KFM56549.1,XM_054860947.1,56.231,658,282,3,1,655,217,2181,0,808,75.08,0,1,,,,,,,,,,,,,,
KFM56549.1,XM_054856955.1,32.361,377,238,9,3,368,234,1346,5.03E-54,193,50.13,0,3,,,,,,,,,,,,,,
KFM56549.1,XM_054856955.1,32.361,377,238,9,3,368,234,1346,5.03E-54,193,50.13,0,3,,,,,,,,,,,,,,
KFM56549.1,XM_054856369.1,32.102,352,216,10,3,337,269,1306,2.25E-47,180,50.85,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054856369.1,32.102,352,216,10,3,337,269,1306,2.25E-47,180,50.85,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054856370.1,29.63,351,180,10,3,337,263,1162,9.67E-38,150,46.15,0,2,,,,,,,,,,,,,,
KFM56549.1,XM_054856370.1,29.63,351,180,10,3,337,263,1162,9.67E-38,150,46.15,0,2,,,,,,,,,,,,,,
KFM56730.1,XM_054861785.1,68.835,953,261,17,1,947,128,2896,0,1057,77.96,0,2,,,,,,,,,,,,,,
KFM56730.1,XM_054861785.1,76.471,85,20,0,1080,1164,3248,3502,3.87E-33,140,83.53,0,2,,,,,,,,,,,,,,
KFM56730.1,XM_054863576.1,54.464,560,208,7,4,562,109,1650,0,601,69.11,0,1,,,,,,,,,,,,,,
KFM56730.1,XM_054863576.1,41.27,63,35,1,1100,1162,2734,2916,1.42E-10,66.2,60.32,0,1,,,,,,,,,,,,,,
KFM56730.1,XM_054864397.1,41.439,403,218,8,10,407,110,1279,5.54E-95,317,60.55,0,2,,,,,,,,,,,,,,
KFM56730.1,XM_054855139.1,42.092,392,210,6,25,412,7,1143,3.35E-94,323,61.22,0,1,,,,,,,,,,,,,,
