HOG	OG	Best_hit	Subject_id	Gene	Db_xref	Protein	Protein_id	Location	Gbkey	E_val	iden	len	Coords
N5.HOG0062452	OG0006007	gnl|BL_ORD_ID|6708 lcl|NC_072734.1_cds_XP_054711735.1_6709 [gene=LOC129221300] [db_xref=GeneID:129221300] [protein=uncharacterized protein LOC129221300] [protein_id=XP_054711735.1] [location=complement(join(19732108..19732452,19735916..19736147,19740399..19740455,19740675..19740712))] [gbkey=CDS]	gnl|BL_ORD_ID|6708 lcl|NC_072734.1_cds_XP_054711735.1_6709	LOC129221300	GeneID:129221300	uncharacterized protein LOC129221300	XP_054711735.1	complement(join(19732108..19732452,19735916..19736147,19740399..19740455,19740675..19740712))	CDS	9.06407e-09	180	627	[40, 654]
N5.HOG0062453	OG0006008	gnl|BL_ORD_ID|15116 lcl|NC_072739.1_cds_XP_054720031.1_15117 [gene=LOC129229694] [db_xref=GeneID:129229694] [protein=uncharacterized protein F21D5.5-like] [protein_id=XP_054720031.1] [location=join(11363124..11363274,11364070..11364426,11365827..11366002,11370118..11370197,11372950..11373028,11376205..11376412,11377960..11378027,11382959..11383051,11386223..11386315,11386613..11386640,11386723..11386784,11387654..11387763,11389482..11389569,11392106..11392173,11396740..11396863)] [gbkey=CDS]	gnl|BL_ORD_ID|15116 lcl|NC_072739.1_cds_XP_054720031.1_15117	LOC129229694	GeneID:129229694	uncharacterized protein F21D5.5-like	XP_054720031.1	join(11363124..11363274,11364070..11364426,11365827..11366002,11370118..11370197,11372950..11373028,11376205..11376412,11377960..11378027,11382959..11383051,11386223..11386315,11386613..11386640,11386723..11386784,11387654..11387763,11389482..11389569,11392106..11392173,11396740..11396863)	CDS	0.0	1140	1806	[19, 1785]
N5.HOG0062454	OG0006009	gnl|BL_ORD_ID|12740 lcl|NC_072737.1_cds_XP_054716177.1_12741 [gene=LOC129225714] [db_xref=GeneID:129225714] [protein=tubulin polyglutamylase complex subunit 2-like] [protein_id=XP_054716177.1] [location=join(96664247..96664301,96668405..96668484,96671963..96672050,96672128..96672253,96676627..96676737,96678262..96678434,96681028..96681081)] [gbkey=CDS]	gnl|BL_ORD_ID|12740 lcl|NC_072737.1_cds_XP_054716177.1_12741	LOC129225714	GeneID:129225714	tubulin polyglutamylase complex subunit 2-like	XP_054716177.1	join(96664247..96664301,96668405..96668484,96671963..96672050,96672128..96672253,96676627..96676737,96678262..96678434,96681028..96681081)	CDS	2.46153e-144	561	678	[1, 675]
N5.HOG0062455	OG0006010	gnl|BL_ORD_ID|4018 lcl|NC_072732.1_cds_XP_054707588.1_4019 [gene=LOC129217330] [db_xref=GeneID:129217330] [protein=RNA polymerase II-associated protein 3-like] [partial=3'] [exception=annotated by transcript or proteomic data] [protein_id=XP_054707588.1] [location=join(127832127..127832258,127850875..127851012,127852773..127852901,127856891..127857018,127862763..127862955,127870376..127870591,127874390..>127874602)] [gbkey=CDS]	gnl|BL_ORD_ID|4018 lcl|NC_072732.1_cds_XP_054707588.1_4019	LOC129217330	GeneID:129217330	RNA polymerase II-associated protein 3-like	XP_054707588.1	join(127832127..127832258,127850875..127851012,127852773..127852901,127856891..127857018,127862763..127862955,127870376..127870591,127874390..>127874602)	CDS	6.69e-70	402	696	[1, 696]
N5.HOG0062456	OG0006011	gnl|BL_ORD_ID|12681 lcl|NC_072737.1_cds_XP_054717652.1_12682 [gene=LOC129227041] [db_xref=GeneID:129227041] [protein=G protein-activated inward rectifier potassium channel 3-like] [protein_id=XP_054717652.1] [location=complement(join(89882937..89883233,89884305..89884565,89887732..89888024,89891416..89891593,89894252..89894495,89898283..89898413))] [gbkey=CDS]	gnl|BL_ORD_ID|12681 lcl|NC_072737.1_cds_XP_054717652.1_12682	LOC129227041	GeneID:129227041	G protein-activated inward rectifier potassium channel 3-like	XP_054717652.1	complement(join(89882937..89883233,89884305..89884565,89887732..89888024,89891416..89891593,89894252..89894495,89898283..89898413))	CDS	0.0	1146	1431	[1, 1404]
N5.HOG0062461	OG0006012	gnl|BL_ORD_ID|18584 lcl|NW_026558649.1_cds_XP_054723493.1_18585 [gene=LOC129233499] [db_xref=GeneID:129233499] [protein=protein phosphatase 1D-like] [protein_id=XP_054723493.1] [location=complement(join(49281..50248,58441..58636,60427..60647,65130..65345,68633..68767,75022..75322))] [gbkey=CDS]	gnl|BL_ORD_ID|18584 lcl|NW_026558649.1_cds_XP_054723493.1_18585	LOC129233499	GeneID:129233499	protein phosphatase 1D-like	XP_054723493.1	complement(join(49281..50248,58441..58636,60427..60647,65130..65345,68633..68767,75022..75322))	CDS	0.0	1320	2088	[10, 2037]
N5.HOG0062464	OG0006013	gnl|BL_ORD_ID|18343 lcl|NW_026558377.1_cds_XP_054723214.1_18344 [gene=LOC129233171] [db_xref=GeneID:129233171] [protein=la-related protein 6-like] [protein_id=XP_054723214.1] [location=128169..129608] [gbkey=CDS]	gnl|BL_ORD_ID|18343 lcl|NW_026558377.1_cds_XP_054723214.1_18344	LOC129233171	GeneID:129233171	la-related protein 6-like	XP_054723214.1	128169..129608	CDS	8.89138e-162	840	1308	[103, 1392]
N5.HOG0062468	OG0006013	gnl|BL_ORD_ID|18343 lcl|NW_026558377.1_cds_XP_054723214.1_18344 [gene=LOC129233171] [db_xref=GeneID:129233171] [protein=la-related protein 6-like] [protein_id=XP_054723214.1] [location=128169..129608] [gbkey=CDS]	gnl|BL_ORD_ID|18343 lcl|NW_026558377.1_cds_XP_054723214.1_18344	LOC129233171	GeneID:129233171	la-related protein 6-like	XP_054723214.1	128169..129608	CDS	1.9654e-111	531	765	[70, 822]
N5.HOG0062472	OG0006014	gnl|BL_ORD_ID|16438 lcl|NC_072739.1_cds_XP_054720416.1_16439 [gene=LOC129230055] [db_xref=GeneID:129230055] [protein=vacuolar protein sorting-associated protein 35-like] [protein_id=XP_054720416.1] [location=complement(join(147593870..147594040,147594889..147595032,147599353..147599592,147601212..147601391,147602691..147602813,147604469..147604624,147606639..147606846,147608196..147608344,147611440..147611536,147613351..147613544,147618468..147618684,147619283..147619465,147623194..147623317,147624585..147624783,147633133..147633135))] [gbkey=CDS]	gnl|BL_ORD_ID|16438 lcl|NC_072739.1_cds_XP_054720416.1_16439	LOC129230055	GeneID:129230055	vacuolar protein sorting-associated protein 35-like	XP_054720416.1	complement(join(147593870..147594040,147594889..147595032,147599353..147599592,147601212..147601391,147602691..147602813,147604469..147604624,147606639..147606846,147608196..147608344,147611440..147611536,147613351..147613544,147618468..147618684,147619283..147619465,147623194..147623317,147624585..147624783,147633133..147633135))	CDS	0.0	2187	2385	[1, 2379]
N5.HOG0062473	OG0006015	gnl|BL_ORD_ID|6963 lcl|NC_072734.1_cds_XP_054710323.1_6964 [gene=LOC129220020] [db_xref=GeneID:129220020] [protein=ganglioside-induced differentiation-associated protein 1-like] [protein_id=XP_054710323.1] [location=complement(join(49258727..49259040,49262581..49262781,49265582..49265755,49278145..49278337,49308821..49308922))] [gbkey=CDS]	gnl|BL_ORD_ID|6963 lcl|NC_072734.1_cds_XP_054710323.1_6964	LOC129220020	GeneID:129220020	ganglioside-induced differentiation-associated protein 1-like	XP_054710323.1	complement(join(49258727..49259040,49262581..49262781,49265582..49265755,49278145..49278337,49308821..49308922))	CDS	3.25e-152	600	888	[100, 984]
N5.HOG0062475	OG0006016	gnl|BL_ORD_ID|15121 lcl|NC_072739.1_cds_XP_054719940.1_15122 [gene=LOC129229619] [db_xref=GeneID:129229619] [protein=GRIP1-associated protein 1-like] [protein_id=XP_054719940.1] [location=complement(11443350..11445608)] [gbkey=CDS]	gnl|BL_ORD_ID|15121 lcl|NC_072739.1_cds_XP_054719940.1_15122	LOC129229619	GeneID:129229619	GRIP1-associated protein 1-like	XP_054719940.1	complement(11443350..11445608)	CDS	0.0	1566	2286	[1, 2259]
N5.HOG0062477	OG0006017	gnl|BL_ORD_ID|4595 lcl|NC_072732.1_cds_XP_054706362.1_4596 [gene=LOC129216200] [db_xref=GeneID:129216200] [protein=tubulin-specific chaperone cofactor E-like protein] [protein_id=XP_054706362.1] [location=join(184174333..184174617,184183175..184183350,184189640..184189982,184194721..184194878,184196295..184196598,184200882..184200899)] [gbkey=CDS]	gnl|BL_ORD_ID|4595 lcl|NC_072732.1_cds_XP_054706362.1_4596	LOC129216200	GeneID:129216200	tubulin-specific chaperone cofactor E-like protein	XP_054706362.1	join(184174333..184174617,184183175..184183350,184189640..184189982,184194721..184194878,184196295..184196598,184200882..184200899)	CDS	0.0	837	1266	[25, 1278]
N5.HOG0062479	OG0006018	gnl|BL_ORD_ID|1919 lcl|NC_072731.1_cds_XP_054708242.1_1920 [gene=LOC129218073] [db_xref=GeneID:129218073] [protein=LOW QUALITY PROTEIN: zygotic DNA replication licensing factor mcm3-like] [partial=3'] [exception=unclassified translation discrepancy] [protein_id=XP_054708242.1] [location=complement(join(<194619419..194619429,194624050..194624132,194627197..194627417,194628314..194628464,194635602..194635728,194646524..194646608,194646743..194646832,194646916..194647124,194647629..194647783,194647868..194647998,194650112..194650214,194652674..194652705,194652707..194652913,194655716..194655846,194658064..194658149,194658231..194658353,194661136..194661158,194661160..194661207,194661209..194661250,194662084..194662170))] [gbkey=CDS]	gnl|BL_ORD_ID|1919 lcl|NC_072731.1_cds_XP_054708242.1_1920	LOC129218073	GeneID:129218073	LOW QUALITY PROTEIN: zygotic DNA replication licensing factor mcm3-like	XP_054708242.1	complement(join(<194619419..194619429,194624050..194624132,194627197..194627417,194628314..194628464,194635602..194635728,194646524..194646608,194646743..194646832,194646916..194647124,194647629..194647783,194647868..194647998,194650112..194650214,194652674..194652705,194652707..194652913,194655716..194655846,194658064..194658149,194658231..194658353,194661136..194661158,194661160..194661207,194661209..194661250,194662084..194662170))	CDS	0.0	1812	2040	[97, 2136]
N5.HOG0062480	OG0006019	gnl|BL_ORD_ID|11141 lcl|NC_072736.1_cds_XP_054714481.1_11142 [gene=LOC129224100] [db_xref=GeneID:129224100] [protein=transmembrane protein 59-like] [protein_id=XP_054714481.1] [location=complement(join(88733449..88733559,88738422..88738606,88742464..88742641,88748115..88748197,88757227..88757329,88763571..88763705))] [gbkey=CDS]	gnl|BL_ORD_ID|11141 lcl|NC_072736.1_cds_XP_054714481.1_11142	LOC129224100	GeneID:129224100	transmembrane protein 59-like	XP_054714481.1	complement(join(88733449..88733559,88738422..88738606,88742464..88742641,88748115..88748197,88757227..88757329,88763571..88763705))	CDS	2.11774e-49	243	384	[454, 795]
N5.HOG0062483	OG0006020	gnl|BL_ORD_ID|11356 lcl|NC_072736.1_cds_XP_054715430.1_11357 [gene=LOC129224909] [db_xref=GeneID:129224909] [protein=sodium channel and clathrin linker 1-like] [protein_id=XP_054715430.1] [location=complement(105904646..105906316)] [gbkey=CDS]	gnl|BL_ORD_ID|11356 lcl|NC_072736.1_cds_XP_054715430.1_11357	LOC129224909	GeneID:129224909	sodium channel and clathrin linker 1-like	XP_054715430.1	complement(105904646..105906316)	CDS	7.56135e-170	861	1662	[1, 1662]
N5.HOG0062486	OG0006021	gnl|BL_ORD_ID|7307 lcl|NC_072734.1_cds_XP_054710299.1_7308 [gene=LOC129219998] [db_xref=GeneID:129219998] [protein=centromere/kinetochore protein zw10 homolog] [protein_id=XP_054710299.1] [location=join(79758994..79759039,79768533..79768735,79773934..79774842,79774951..79775126,79776908..79777083,79786586..79786786,79791235..79791506,79797508..79797738)] [gbkey=CDS]	gnl|BL_ORD_ID|7307 lcl|NC_072734.1_cds_XP_054710299.1_7308	LOC129219998	GeneID:129219998	centromere/kinetochore protein zw10 homolog	XP_054710299.1	join(79758994..79759039,79768533..79768735,79773934..79774842,79774951..79775126,79776908..79777083,79786586..79786786,79791235..79791506,79797508..79797738)	CDS	0.0	1200	2226	[1, 2214]
N5.HOG0062487	OG0006022	gnl|BL_ORD_ID|13196 lcl|NC_072737.1_cds_XP_054715944.1_13197 [gene=LOC129225533] [db_xref=GeneID:129225533] [protein=serine/threonine-protein kinase 17A-like] [protein_id=XP_054715944.1] [location=complement(join(140859495..140859894,140862575..140862754,140864721..140864769,140868079..140868205,140893136..140893274,140898681..140898893,141031899..141032014))] [gbkey=CDS]	gnl|BL_ORD_ID|13196 lcl|NC_072737.1_cds_XP_054715944.1_13197	LOC129225533	GeneID:129225533	serine/threonine-protein kinase 17A-like	XP_054715944.1	complement(join(140859495..140859894,140862575..140862754,140864721..140864769,140868079..140868205,140893136..140893274,140898681..140898893,141031899..141032014))	CDS	1.76682e-172	804	1206	[22, 1224]
N5.HOG0062488	OG0006023	gnl|BL_ORD_ID|14495 lcl|NC_072738.1_cds_XP_054718234.1_14496 [gene=LOC129227668] [db_xref=GeneID:129227668] [protein=LOW QUALITY PROTEIN: amyloid-beta-like protein] [exception=unclassified translation discrepancy] [protein_id=XP_054718234.1] [location=join(113287556..113287630,113361956..113362138,113539698..113539824,113542801..113543016,113546459..113546505,113546507..113546716,113546718..113546786,113550834..113550929,113552586..113552618,113552620..113552745,113555077..113555305,113557759..113557869,113560359..113560648,113562619..113562885)] [gbkey=CDS]	gnl|BL_ORD_ID|14495 lcl|NC_072738.1_cds_XP_054718234.1_14496	LOC129227668	GeneID:129227668	LOW QUALITY PROTEIN: amyloid-beta-like protein	XP_054718234.1	join(113287556..113287630,113361956..113362138,113539698..113539824,113542801..113543016,113546459..113546505,113546507..113546716,113546718..113546786,113550834..113550929,113552586..113552618,113552620..113552745,113555077..113555305,113557759..113557869,113560359..113560648,113562619..113562885)	CDS	0.0	1800	2148	[1, 2079]
N5.HOG0062492	OG0006024	gnl|BL_ORD_ID|1682 lcl|NC_072731.1_cds_XP_054723507.1_1683 [gene=LOC129233512] [db_xref=GeneID:129233512] [protein=LOW QUALITY PROTEIN: succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like] [exception=unclassified translation discrepancy] [protein_id=XP_054723507.1] [location=join(170769248..170769304,170774232..170774291,170775530..170775691,170780207..170780262,170787811..170787898,170798967..170799131,170799236..170799384,170804147..170804304,170806964..170807099,170810631..170810826,170812216..170812416,170822656..170822748,170827803..170827901,170828549..170828692,170843680..170843730,170843732..170843794,170843878..170844042)] [gbkey=CDS]	gnl|BL_ORD_ID|1682 lcl|NC_072731.1_cds_XP_054723507.1_1683	LOC129233512	GeneID:129233512	LOW QUALITY PROTEIN: succinate dehydrogenase [ubiquinone	XP_054723507.1	join(170769248..170769304,170774232..170774291,170775530..170775691,170780207..170780262,170787811..170787898,170798967..170799131,170799236..170799384,170804147..170804304,170806964..170807099,170810631..170810826,170812216..170812416,170822656..170822748,170827803..170827901,170828549..170828692,170843680..170843730,170843732..170843794,170843878..170844042)	CDS	0.0	1746	1947	[1, 1947]
N5.HOG0062493	OG0006025	gnl|BL_ORD_ID|10510 lcl|NC_072736.1_cds_XP_054714758.1_10511 [gene=LOC129224341] [db_xref=GeneID:129224341] [protein=mediator of RNA polymerase II transcription subunit 17-like] [protein_id=XP_054714758.1] [location=join(28719872..28719954,28727447..28727614,28728428..28728563,28732580..28732760,28732852..28733025,28737342..28737475,28739405..28739476,28749353..28749415,28750643..28750848,28752007..28752063,28760052..28760189,28762072..28762186,28763376..28763524,28766242..28766455)] [gbkey=CDS]	gnl|BL_ORD_ID|10510 lcl|NC_072736.1_cds_XP_054714758.1_10511	LOC129224341	GeneID:129224341	mediator of RNA polymerase II transcription subunit 17-like	XP_054714758.1	join(28719872..28719954,28727447..28727614,28728428..28728563,28732580..28732760,28732852..28733025,28737342..28737475,28739405..28739476,28749353..28749415,28750643..28750848,28752007..28752063,28760052..28760189,28762072..28762186,28763376..28763524,28766242..28766455)	CDS	0.0	1533	1899	[1, 1890]
N5.HOG0062494	OG0006026	gnl|BL_ORD_ID|7412 lcl|NC_072734.1_cds_XP_054710927.1_7413 [gene=LOC129220524] [db_xref=GeneID:129220524] [protein=transmembrane protein 41B-like] [protein_id=XP_054710927.1] [location=complement(join(86177418..86177587,86180454..86180592,86182682..86182786,86184348..86184441,86187116..86187244,86187375..86187492,86199538..86199595))] [gbkey=CDS]	gnl|BL_ORD_ID|7412 lcl|NC_072734.1_cds_XP_054710927.1_7413	LOC129220524	GeneID:129220524	transmembrane protein 41B-like	XP_054710927.1	complement(join(86177418..86177587,86180454..86180592,86182682..86182786,86184348..86184441,86187116..86187244,86187375..86187492,86199538..86199595))	CDS	4.69993e-144	588	813	[1, 813]
N5.HOG0062495	OG0006027	gnl|BL_ORD_ID|2338 lcl|NC_072731.1_cds_XP_054716349.1_2339 [gene=LOC129225848] [db_xref=GeneID:129225848] [protein=uncharacterized protein CG1161-like] [protein_id=XP_054716349.1] [location=complement(join(233020577..233020720,233021592..233021723,233030724..233030838,233032295..233032404,233034832..233034894))] [gbkey=CDS]	gnl|BL_ORD_ID|2338 lcl|NC_072731.1_cds_XP_054716349.1_2339	LOC129225848	GeneID:129225848	uncharacterized protein CG1161-like	XP_054716349.1	complement(join(233020577..233020720,233021592..233021723,233030724..233030838,233032295..233032404,233034832..233034894))	CDS	2.34966e-98	465	558	[7, 564]
N5.HOG0062498	OG0006028	gnl|BL_ORD_ID|16901 lcl|NC_072740.1_cds_XP_054721679.1_16902 [gene=LOC129231399] [db_xref=GeneID:129231399] [protein=probable replication factor C subunit 1] [protein_id=XP_054721679.1] [location=join(51830489..51830683,51867972..51868115,51870873..51870960,51875659..51875775,51881480..51881559,51882427..51882778,51888658..51888723,51902273..51902331)] [gbkey=CDS]	gnl|BL_ORD_ID|16901 lcl|NC_072740.1_cds_XP_054721679.1_16902	LOC129231399	GeneID:129231399	probable replication factor C subunit 1	XP_054721679.1	join(51830489..51830683,51867972..51868115,51870873..51870960,51875659..51875775,51881480..51881559,51882427..51882778,51888658..51888723,51902273..51902331)	CDS	1.00474e-43	528	1170	[1, 1101]
N5.HOG0062499	OG0006029	gnl|BL_ORD_ID|14161 lcl|NC_072738.1_cds_XP_054719081.1_14162 [gene=LOC129228427] [db_xref=GeneID:129228427] [protein=transcription elongation factor S-II-like] [protein_id=XP_054719081.1] [location=join(72560565..72560630,72576214..72576276,72576357..72576465,72578006..72578236,72582205..72582261,72584244..72584398,72585176..72585322,72585888..72585959,72586684..72586692)] [gbkey=CDS]	gnl|BL_ORD_ID|14161 lcl|NC_072738.1_cds_XP_054719081.1_14162	LOC129228427	GeneID:129228427	transcription elongation factor S-II-like	XP_054719081.1	join(72560565..72560630,72576214..72576276,72576357..72576465,72578006..72578236,72582205..72582261,72584244..72584398,72585176..72585322,72585888..72585959,72586684..72586692)	CDS	5.8145e-10	66	111	[790, 900]
