HOG	OG	Best_hit	Subject_id	Gene	Db_xref	Protein	Protein_id	Location	Gbkey	E_val	iden	len	Coords
N5.HOG0068768	OG0008598	gnl|BL_ORD_ID|15584 lcl|NC_092208.1_cds_XP_015920282.2_15585 [gene=LOC107449297] [db_xref=GeneID:107449297] [protein=probable RNA-binding protein 18] [protein_id=XP_015920282.2] [location=join(89715373..89715381,89718181..89718275,89719538..89719751,89720546..89720619,89722828..89723008)] [gbkey=CDS]	gnl|BL_ORD_ID|15584 lcl|NC_092208.1_cds_XP_015920282.2_15585	LOC107449297	GeneID:107449297	probable RNA-binding protein 18	XP_015920282.2	join(89715373..89715381,89718181..89718275,89719538..89719751,89720546..89720619,89722828..89723008)	CDS	6.49127e-77	330	537	[52, 570]
N5.HOG0068769	OG0008599	gnl|BL_ORD_ID|14876 lcl|NC_092208.1_cds_XP_042904375.1_14877 [gene=LOC107438680] [db_xref=GeneID:107438680] [protein=mitochondrial fission process protein 1 isoform X2] [protein_id=XP_042904375.1] [location=complement(join(70257187..70257471,70269440..70269567,70273067..70273124))] [gbkey=CDS]	gnl|BL_ORD_ID|14876 lcl|NC_092208.1_cds_XP_042904375.1_14877	LOC107438680	GeneID:107438680	mitochondrial fission process protein 1 isoform X2	XP_042904375.1	complement(join(70257187..70257471,70269440..70269567,70273067..70273124))	CDS	1.2679e-71	300	366	[19, 384]
N5.HOG0068770	OG0008600	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT
N5.HOG0068780	OG0008602	gnl|BL_ORD_ID|7113 lcl|NC_092206.1_cds_XP_015921072.2_7114 [gene=LOC107449912] [db_xref=GeneID:107449912] [protein=uro-adherence factor A isoform X1] [protein_id=XP_015921072.2] [location=join(19808536..19808571,19809270..19809350,19812127..19812238,19816167..19816249,19819315..19825965)] [gbkey=CDS]	gnl|BL_ORD_ID|7113 lcl|NC_092206.1_cds_XP_015921072.2_7114	LOC107449912	GeneID:107449912	uro-adherence factor A isoform X1	XP_015921072.2	join(19808536..19808571,19809270..19809350,19812127..19812238,19816167..19816249,19819315..19825965)	CDS	4.39539e-23	231	486	[13, 474]
N5.HOG0068782	OG0008603	gnl|BL_ORD_ID|12183 lcl|NC_092207.1_cds_XP_042897485.1_12184 [gene=LOC107437876] [db_xref=GeneID:107437876] [protein=uncharacterized protein] [protein_id=XP_042897485.1] [location=complement(join(79863504..79863854,79865248..79865571,79867279..79867287))] [gbkey=CDS]	gnl|BL_ORD_ID|12183 lcl|NC_092207.1_cds_XP_042897485.1_12184	LOC107437876	GeneID:107437876	uncharacterized protein	XP_042897485.1	complement(join(79863504..79863854,79865248..79865571,79867279..79867287))	CDS	4.70621e-66	462	636	[49, 684]
N5.HOG0068789	OG0008604	gnl|BL_ORD_ID|8930 lcl|NC_092206.1_cds_XP_042903353.2_8931 [gene=LOC107436834] [db_xref=GeneID:107436834] [protein=mediator of RNA polymerase II transcription subunit 1] [protein_id=XP_042903353.2] [location=join(84918295..84918352,84919635..84919759,84921646..84921724,84921822..84921879,84922064..84922199,84924521..84924549,84925681..84925825,84927742..84927820,84927913..84927970,84928159..84928294,84930667..84930695,84932310..84932381,84932504..84932578,84933718..84933785,84933899..84933985,84935258..84935372,84937432..84937562,84938651..84938757,84940480..84940660,84941340..84941435,84942819..84942924,84943543..84947224)] [gbkey=CDS]	gnl|BL_ORD_ID|8930 lcl|NC_092206.1_cds_XP_042903353.2_8931	LOC107436834	GeneID:107436834	mediator of RNA polymerase II transcription subunit 1	XP_042903353.2	join(84918295..84918352,84919635..84919759,84921646..84921724,84921822..84921879,84922064..84922199,84924521..84924549,84925681..84925825,84927742..84927820,84927913..84927970,84928159..84928294,84930667..84930695,84932310..84932381,84932504..84932578,84933718..84933785,84933899..84933985,84935258..84935372,84937432..84937562,84938651..84938757,84940480..84940660,84941340..84941435,84942819..84942924,84943543..84947224)	CDS	2.22683e-74	471	945	[4750, 5640]
N5.HOG0068792	OG0008605	gnl|BL_ORD_ID|32809 lcl|NC_092215.1_cds_XP_042896939.1_32810 [gene=LOC107440914] [db_xref=GeneID:107440914] [protein=glucoside xylosyltransferase 1 isoform X1] [protein_id=XP_042896939.1] [location=complement(join(30737661..30737807,30738922..30739094,30740244..30740393,30741008..30741200,30742154..30742288,30745333..30745495,30745686..30745963))] [gbkey=CDS]	gnl|BL_ORD_ID|32809 lcl|NC_092215.1_cds_XP_042896939.1_32810	LOC107440914	GeneID:107440914	glucoside xylosyltransferase 1 isoform X1	XP_042896939.1	complement(join(30737661..30737807,30738922..30739094,30740244..30740393,30741008..30741200,30742154..30742288,30745333..30745495,30745686..30745963))	CDS	0.0	768	1209	[1, 1206]
N5.HOG0068795	OG0008606	gnl|BL_ORD_ID|8888 lcl|NC_092206.1_cds_XP_071035016.1_8889 [gene=LOC107439356] [db_xref=GeneID:107439356] [protein=protein-serine O-palmitoleoyltransferase porcupine] [protein_id=XP_071035016.1] [location=complement(join(83922152..83922250,83923410..83923517,83923626..83923711,83924039..83924102,83925704..83925780,83927566..83927670,83928852..83928943,83932834..83932940,83934385..83934563,83935432..83935475,83935558..83935759,83937574..83937793,83940592..83940594))] [gbkey=CDS]	gnl|BL_ORD_ID|8888 lcl|NC_092206.1_cds_XP_071035016.1_8889	LOC107439356	GeneID:107439356	protein-serine O-palmitoleoyltransferase porcupine	XP_071035016.1	complement(join(83922152..83922250,83923410..83923517,83923626..83923711,83924039..83924102,83925704..83925780,83927566..83927670,83928852..83928943,83932834..83932940,83934385..83934563,83935432..83935475,83935558..83935759,83937574..83937793,83940592..83940594))	CDS	0.0	876	1302	[82, 1383]
N5.HOG0068809	OG0008608	gnl|BL_ORD_ID|20060 lcl|NC_092210.1_cds_XP_015928753.1_20061 [gene=LOC107455633] [db_xref=GeneID:107455633] [protein=N-acylneuraminate-9-phosphatase] [protein_id=XP_015928753.1] [location=join(37608357..37608455,37621797..37622221,37624955..37625237)] [gbkey=CDS]	gnl|BL_ORD_ID|20060 lcl|NC_092210.1_cds_XP_015928753.1_20061	LOC107455633	GeneID:107455633	N-acylneuraminate-9-phosphatase	XP_015928753.1	join(37608357..37608455,37621797..37622221,37624955..37625237)	CDS	7.01916e-134	552	789	[10, 798]
N5.HOG0068812	OG0008609	gnl|BL_ORD_ID|27135 lcl|NC_092213.1_cds_XP_042903216.1_27136 [gene=LOC107439052] [db_xref=GeneID:107439052] [protein=uncharacterized protein] [protein_id=XP_042903216.1] [location=join(1695434..1695509,1718127..1718176,1725421..1725554,1725992..1726286,1729791..1729991,1731980..1732147)] [gbkey=CDS]	gnl|BL_ORD_ID|27135 lcl|NC_092213.1_cds_XP_042903216.1_27136	LOC107439052	GeneID:107439052	uncharacterized protein	XP_042903216.1	join(1695434..1695509,1718127..1718176,1725421..1725554,1725992..1726286,1729791..1729991,1731980..1732147)	CDS	5.67015e-113	615	972	[1, 900]
N5.HOG0068814	OG0008611	gnl|BL_ORD_ID|17436 lcl|NC_092209.1_cds_XP_015913655.1_17437 [gene=LOC107444088] [db_xref=GeneID:107444088] [protein=zinc finger HIT domain-containing protein 2] [protein_id=XP_015913655.1] [location=complement(53586776..53587921)] [gbkey=CDS]	gnl|BL_ORD_ID|17436 lcl|NC_092209.1_cds_XP_015913655.1_17437	LOC107444088	GeneID:107444088	zinc finger HIT domain-containing protein 2	XP_015913655.1	complement(53586776..53587921)	CDS	8.89653e-133	585	1146	[1, 1146]
N5.HOG0068815	OG0008612	gnl|BL_ORD_ID|11799 lcl|NC_092207.1_cds_XP_015909942.1_11800 [gene=LOC107441257] [db_xref=GeneID:107441257] [protein=U-scoloptoxin(16)-Er12a isoform X1] [protein_id=XP_015909942.1] [location=complement(join(66905744..66905852,66906828..66906948,66910597..66910693))] [gbkey=CDS]	gnl|BL_ORD_ID|11799 lcl|NC_092207.1_cds_XP_015909942.1_11800	LOC107441257	GeneID:107441257	U-scoloptoxin(16)-Er12a isoform X1	XP_015909942.1	complement(join(66905744..66905852,66906828..66906948,66910597..66910693))	CDS	5.43699e-41	168	300	[28, 327]
N5.HOG0068816	OG0008613	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT
N5.HOG0068822	OG0008614	gnl|BL_ORD_ID|15601 lcl|NC_092208.1_cds_XP_015920269.2_15602 [gene=LOC107449290] [db_xref=GeneID:107449290] [protein=uncharacterized protein] [protein_id=XP_015920269.2] [location=join(90311516..90311648,90314867..90315600)] [gbkey=CDS]	gnl|BL_ORD_ID|15601 lcl|NC_092208.1_cds_XP_015920269.2_15602	LOC107449290	GeneID:107449290	uncharacterized protein	XP_015920269.2	join(90311516..90311648,90314867..90315600)	CDS	6.0821e-08	93	303	[7, 306]
N5.HOG0068825	OG0008615	gnl|BL_ORD_ID|17541 lcl|NC_092209.1_cds_XP_015920157.1_17542 [gene=LOC107449198] [db_xref=GeneID:107449198] [protein=dentin sialophosphoprotein] [protein_id=XP_015920157.1] [location=join(55656287..55656974,55687477..55691549)] [gbkey=CDS]	gnl|BL_ORD_ID|17541 lcl|NC_092209.1_cds_XP_015920157.1_17542	LOC107449198	GeneID:107449198	dentin sialophosphoprotein	XP_015920157.1	join(55656287..55656974,55687477..55691549)	CDS	5.55375e-45	405	1116	[1483, 2433]
N5.HOG0068827	OG0008616	gnl|BL_ORD_ID|3616 lcl|NC_092205.1_cds_XP_015910387.1_3617 [gene=LOC107441580] [db_xref=GeneID:107441580] [protein=uncharacterized protein] [protein_id=XP_015910387.1] [location=join(15319268..15319483,15322146..15322736)] [gbkey=CDS]	gnl|BL_ORD_ID|3616 lcl|NC_092205.1_cds_XP_015910387.1_3617	LOC107441580	GeneID:107441580	uncharacterized protein	XP_015910387.1	join(15319268..15319483,15322146..15322736)	CDS	2.38531e-70	351	777	[1, 762]
N5.HOG0068828	OG0008617	gnl|BL_ORD_ID|27684 lcl|NC_092213.1_cds_XP_015928128.1_27685 [gene=LOC107455167] [db_xref=GeneID:107455167] [protein=uncharacterized protein] [protein_id=XP_015928128.1] [location=complement(join(14589827..14589934,14591343..14591448,14592625..14592726,14595804..14595845,14599327..14599390,14602319..14602589,14603349..14603426,14610234..14610329,14610484..14610587,14612100..14612235))] [gbkey=CDS]	gnl|BL_ORD_ID|27684 lcl|NC_092213.1_cds_XP_015928128.1_27685	LOC107455167	GeneID:107455167	uncharacterized protein	XP_015928128.1	complement(join(14589827..14589934,14591343..14591448,14592625..14592726,14595804..14595845,14599327..14599390,14602319..14602589,14603349..14603426,14610234..14610329,14610484..14610587,14612100..14612235))	CDS	3.18404e-85	357	363	[55, 417]
N5.HOG0068829	OG0008617	gnl|BL_ORD_ID|27684 lcl|NC_092213.1_cds_XP_015928128.1_27685 [gene=LOC107455167] [db_xref=GeneID:107455167] [protein=uncharacterized protein] [protein_id=XP_015928128.1] [location=complement(join(14589827..14589934,14591343..14591448,14592625..14592726,14595804..14595845,14599327..14599390,14602319..14602589,14603349..14603426,14610234..14610329,14610484..14610587,14612100..14612235))] [gbkey=CDS]	gnl|BL_ORD_ID|27684 lcl|NC_092213.1_cds_XP_015928128.1_27685	LOC107455167	GeneID:107455167	uncharacterized protein	XP_015928128.1	complement(join(14589827..14589934,14591343..14591448,14592625..14592726,14595804..14595845,14599327..14599390,14602319..14602589,14603349..14603426,14610234..14610329,14610484..14610587,14612100..14612235))	CDS	9.71275e-75	522	801	[322, 1107]
N5.HOG0068838	OG0008619	gnl|BL_ORD_ID|7641 lcl|NC_092206.1_cds_XP_015929508.1_7642 [gene=LOC107456218] [db_xref=GeneID:107456218] [protein=uncharacterized protein] [protein_id=XP_015929508.1] [location=complement(join(45802408..45802598,45804352..45804396,45805302..45805469,45807754..45808014,45809888..45810026,45813179..45813330,45816579..45816603))] [gbkey=CDS]	gnl|BL_ORD_ID|7641 lcl|NC_092206.1_cds_XP_015929508.1_7642	LOC107456218	GeneID:107456218	uncharacterized protein	XP_015929508.1	complement(join(45802408..45802598,45804352..45804396,45805302..45805469,45807754..45808014,45809888..45810026,45813179..45813330,45816579..45816603))	CDS	8.27088e-76	438	1008	[1, 981]
N5.HOG0068839	OG0008620	gnl|BL_ORD_ID|18911 lcl|NC_092209.1_cds_XP_042906561.1_18912 [gene=LOC122271002] [db_xref=GeneID:122271002] [protein=tubulin polyglutamylase complex subunit 1-like] [protein_id=XP_042906561.1] [location=complement(89484001..89484684)] [gbkey=CDS]	gnl|BL_ORD_ID|18911 lcl|NC_092209.1_cds_XP_042906561.1_18912	LOC122271002	GeneID:122271002	tubulin polyglutamylase complex subunit 1-like	XP_042906561.1	complement(89484001..89484684)	CDS	8.50879e-134	537	687	[1, 681]
N5.HOG0068842	OG0008621	gnl|BL_ORD_ID|6719 lcl|NC_092206.1_cds_XP_015928560.2_6720 [gene=LOC107455486] [db_xref=GeneID:107455486] [protein=nucleolar and coiled-body phosphoprotein 1] [protein_id=XP_015928560.2] [location=complement(join(7303006..7303191,7304645..7304881,7312266..7314488))] [gbkey=CDS]	gnl|BL_ORD_ID|6719 lcl|NC_092206.1_cds_XP_015928560.2_6720	LOC107455486	GeneID:107455486	nucleolar and coiled-body phosphoprotein 1	XP_015928560.2	complement(join(7303006..7303191,7304645..7304881,7312266..7314488))	CDS	1.27107e-101	516	1023	[1660, 2646]
N5.HOG0068845	OG0008622	gnl|BL_ORD_ID|24630 lcl|NC_092212.1_cds_XP_042895483.1_24631 [gene=LOC110282261] [db_xref=GeneID:110282261] [protein=SREBP regulating gene protein] [protein_id=XP_042895483.1] [location=complement(join(19610616..19610705,19613662..19613775,19613856..19614007,19614320..19614479,19615914..19616015))] [gbkey=CDS]	gnl|BL_ORD_ID|24630 lcl|NC_092212.1_cds_XP_042895483.1_24631	LOC110282261	GeneID:110282261	SREBP regulating gene protein	XP_042895483.1	complement(join(19610616..19610705,19613662..19613775,19613856..19614007,19614320..19614479,19615914..19616015))	CDS	1.87907e-126	546	621	[1, 618]
N5.HOG0068846	OG0008622	gnl|BL_ORD_ID|24630 lcl|NC_092212.1_cds_XP_042895483.1_24631 [gene=LOC110282261] [db_xref=GeneID:110282261] [protein=SREBP regulating gene protein] [protein_id=XP_042895483.1] [location=complement(join(19610616..19610705,19613662..19613775,19613856..19614007,19614320..19614479,19615914..19616015))] [gbkey=CDS]	gnl|BL_ORD_ID|24630 lcl|NC_092212.1_cds_XP_042895483.1_24631	LOC110282261	GeneID:110282261	SREBP regulating gene protein	XP_042895483.1	complement(join(19610616..19610705,19613662..19613775,19613856..19614007,19614320..19614479,19615914..19616015))	CDS	8.12916e-93	459	507	[115, 618]
N5.HOG0068847	OG0008623	gnl|BL_ORD_ID|13540 lcl|NC_092208.1_cds_XP_071037120.1_13541 [gene=LOC139425625] [db_xref=GeneID:139425625] [protein=uncharacterized protein] [protein_id=XP_071037120.1] [location=complement(24662140..24664059)] [gbkey=CDS]	gnl|BL_ORD_ID|13540 lcl|NC_092208.1_cds_XP_071037120.1_13541	LOC139425625	GeneID:139425625	uncharacterized protein	XP_071037120.1	complement(24662140..24664059)	CDS	1.23733e-39	339	1257	[4, 1221]
N5.HOG0068853	OG0008624	gnl|BL_ORD_ID|13292 lcl|NC_092208.1_cds_XP_042908132.1_13293 [gene=LOC122268389] [db_xref=GeneID:122268389] [protein=ribonuclease P protein subunit p21] [protein_id=XP_042908132.1] [location=complement(join(15953902..15954038,15956386..15956468,15958435..15958535,15959819..15959899))] [gbkey=CDS]	gnl|BL_ORD_ID|13292 lcl|NC_092208.1_cds_XP_042908132.1_13293	LOC122268389	GeneID:122268389	ribonuclease P protein subunit p21	XP_042908132.1	complement(join(15953902..15954038,15956386..15956468,15958435..15958535,15959819..15959899))	CDS	2.45327e-47	219	324	[46, 369]
N5.HOG0068856	OG0008625	gnl|BL_ORD_ID|15372 lcl|NC_092208.1_cds_XP_042909956.2_15373 [gene=LOC107457283] [db_xref=GeneID:107457283] [protein=uncharacterized protein] [protein_id=XP_042909956.2] [location=join(85424903..85424959,85431598..85431966,85440233..85440349,85442096..85442100,85442164..85443309,85444583..85444737,85445217..85445392,85446764..85446816,85447406..85447511,85448584..85448697,85451375..85451500,85454824..85454998,85456684..85456859,85458407..85458632,85459509..85459585,85460541..85460672)] [gbkey=CDS]	gnl|BL_ORD_ID|15372 lcl|NC_092208.1_cds_XP_042909956.2_15373	LOC107457283	GeneID:107457283	uncharacterized protein	XP_042909956.2	join(85424903..85424959,85431598..85431966,85440233..85440349,85442096..85442100,85442164..85443309,85444583..85444737,85445217..85445392,85446764..85446816,85447406..85447511,85448584..85448697,85451375..85451500,85454824..85454998,85456684..85456859,85458407..85458632,85459509..85459585,85460541..85460672)	CDS	0.0	924	1224	[1987, 3210]
N5.HOG0068857	OG0008626	gnl|BL_ORD_ID|15726 lcl|NC_092208.1_cds_XP_042896666.1_15727 [gene=LOC107440818] [db_xref=GeneID:107440818] [protein=uncharacterized protein] [protein_id=XP_042896666.1] [location=join(92522512..92522785,92524044..92524193,92529881..92530110)] [gbkey=CDS]	gnl|BL_ORD_ID|15726 lcl|NC_092208.1_cds_XP_042896666.1_15727	LOC107440818	GeneID:107440818	uncharacterized protein	XP_042896666.1	join(92522512..92522785,92524044..92524193,92529881..92530110)	CDS	1.03188e-77	408	630	[19, 642]
N5.HOG0068860	OG0008627	gnl|BL_ORD_ID|4502 lcl|NC_092205.1_cds_XP_015911557.1_4503 [gene=LOC107442490] [db_xref=GeneID:107442490] [protein=P2R1A-PPP2R2A-interacting phosphatase regulator 1] [protein_id=XP_015911557.1] [location=36619266..36620141] [gbkey=CDS]	gnl|BL_ORD_ID|4502 lcl|NC_092205.1_cds_XP_015911557.1_4503	LOC107442490	GeneID:107442490	P2R1A-PPP2R2A-interacting phosphatase regulator 1	XP_015911557.1	36619266..36620141	CDS	1.19239e-136	768	879	[1, 876]
N5.HOG0068861	OG0008628	gnl|BL_ORD_ID|4835 lcl|NC_092205.1_cds_XP_015905539.1_4836 [gene=LOC107437913] [db_xref=GeneID:107437913] [protein=uncharacterized protein DDB_G0279979] [protein_id=XP_015905539.1] [location=complement(join(48053980..48054249,48058707..48058834,48060766..48061159,48065299..48065624,48069029..48069212,48085127..48085144))] [gbkey=CDS]	gnl|BL_ORD_ID|4835 lcl|NC_092205.1_cds_XP_015905539.1_4836	LOC107437913	GeneID:107437913	uncharacterized protein DDB_G0279979	XP_015905539.1	complement(join(48053980..48054249,48058707..48058834,48060766..48061159,48065299..48065624,48069029..48069212,48085127..48085144))	CDS	1.42296e-176	864	1269	[61, 1320]
N5.HOG0068878	OG0008630	gnl|BL_ORD_ID|24959 lcl|NC_092212.1_cds_XP_015917595.1_24960 [gene=LOC107447243] [db_xref=GeneID:107447243] [protein=UV excision repair protein RAD23 homolog B] [protein_id=XP_015917595.1] [location=complement(join(28829648..28829758,28833397..28833776,28836511..28836601,28838328..28838511,28839827..28840029,28840288..28840367,28841514..28841592,28850204..28850269))] [gbkey=CDS]	gnl|BL_ORD_ID|24959 lcl|NC_092212.1_cds_XP_015917595.1_24960	LOC107447243	GeneID:107447243	UV excision repair protein RAD23 homolog B	XP_015917595.1	complement(join(28829648..28829758,28833397..28833776,28836511..28836601,28838328..28838511,28839827..28840029,28840288..28840367,28841514..28841592,28850204..28850269))	CDS	9.38366e-37	252	651	[1, 645]
N5.HOG0068880	OG0008631	gnl|BL_ORD_ID|31645 lcl|NC_092214.1_cds_XP_015923129.3_31646 [gene=LOC107451514] [db_xref=GeneID:107451514] [protein=leucine-rich repeat-containing protein 70-like] [protein_id=XP_015923129.3] [location=complement(join(65267550..65267716,65269349..65269497,65271018..65271721,65273676..65273678))] [gbkey=CDS]	gnl|BL_ORD_ID|31645 lcl|NC_092214.1_cds_XP_015923129.3_31646	LOC107451514	GeneID:107451514	leucine-rich repeat-containing protein 70-like	XP_015923129.3	complement(join(65267550..65267716,65269349..65269497,65271018..65271721,65273676..65273678))	CDS	7.48919e-128	546	981	[37, 1017]
